%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630047186133330413,1630047186,0,30306,2780.0,3931.0,671.0,0.0,0.0,0.0,0.0
1630047186234720919,1630047186,0,30306,2781.0,3934.0,673.0,0.0,0.0,0.0,0.0
1630047186333516138,1630047186,0,30306,2786.0,3935.0,686.0,0.0,0.0,0.0,0.0
1630047186433948837,1630047186,0,30306,2781.0,3938.0,697.0,0.0,0.0,0.0,0.0
1630047186522589409,1630047186,0,30306,2777.0,3944.0,702.0,0.0,0.0,0.0,0.0
1630047186633078811,1630047186,0,30306,2779.0,3951.0,716.0,0.0,0.0,0.0,0.0
1630047186721134805,1630047186,0,30306,2781.0,3977.0,686.0,0.0,0.0,0.0,0.0
1630047186832727316,1630047186,0,30306,2782.0,4000.0,665.0,0.0,0.0,0.0,0.0
1630047186932917015,1630047186,0,30306,2783.0,4020.0,647.0,0.0,0.0,0.0,0.0
1630047187021812994,1630047187,0,30306,2787.0,4035.0,639.0,0.0,0.0,0.0,0.0
1630047187132572219,1630047187,0,30306,2792.0,4049.0,635.0,0.0,0.0,0.0,0.0
1630047187233012119,1630047187,0,30306,2801.0,4059.0,640.0,0.0,0.0,0.0,0.0
1630047187331351017,1630047187,0,30306,2810.0,4065.0,647.0,0.0,0.0,0.0,0.0
1630047187433948977,1630047187,0,30306,2819.0,4069.0,654.0,0.0,0.0,0.0,0.0
1630047187522620607,1630047187,0,30306,2828.0,4073.0,666.0,0.0,0.0,0.0,0.0
1630047187632017240,1630047187,0,30306,2832.0,4075.0,688.0,0.0,0.0,0.0,0.0
1630047187720069860,1630047187,0,30306,2820.0,4055.0,694.0,0.0,0.0,0.0,0.0
1630047187832424332,1630047187,0,30306,2811.0,4040.0,697.0,0.0,0.0,0.0,0.0
1630047187932592550,1630047187,0,30306,2804.0,4028.0,696.0,0.0,0.0,0.0,0.0
1630047188022294943,1630047188,0,30306,2805.0,4022.0,700.0,0.0,0.0,0.0,0.0
1630047188131217052,1630047188,0,30306,2795.0,4016.0,696.0,0.0,0.0,0.0,0.0
1630047188222433896,1630047188,0,30306,2787.0,4013.0,696.0,0.0,0.0,0.0,0.0
1630047188331576246,1630047188,0,30306,2784.0,4012.0,699.0,0.0,0.0,0.0,0.0
1630047188428767667,1630047188,0,30306,2788.0,4020.0,705.0,0.0,0.0,0.0,0.0
1630047188541943571,1630047188,0,30306,2789.0,4023.0,710.0,0.0,0.0,0.0,0.0
1630047188632458226,1630047188,0,30306,2792.0,4029.0,719.0,0.0,0.0,0.0,0.0
1630047188721518532,1630047188,0,30306,2771.0,4016.0,674.0,0.0,0.0,0.0,0.0
1630047188832050535,1630047188,0,30306,2759.0,4011.0,639.0,0.0,0.0,0.0,0.0
1630047188931158438,1630047188,0,30306,2749.0,4009.0,612.0,0.0,0.0,0.0,0.0
1630047189042408247,1630047189,0,30306,2736.0,4002.0,572.0,0.0,0.0,0.0,0.0
1630047189131275066,1630047189,0,30306,2723.0,4001.0,538.0,0.0,0.0,0.0,0.0
1630047189241443940,1630047189,0,30306,2719.0,3996.0,519.0,0.0,0.0,0.0,0.0
1630047189331332792,1630047189,0,30306,2711.0,3985.0,488.0,0.0,0.0,0.0,0.0
1630047189420903359,1630047189,0,30306,2700.0,3971.0,455.0,0.0,0.0,0.0,0.0
1630047189531685452,1630047189,0,30306,2689.0,3963.0,427.0,0.0,0.0,0.0,0.0
1630047189630711619,1630047189,0,30306,2689.0,3955.0,404.0,0.0,0.0,0.0,0.0
1630047189729215992,1630047189,0,30306,2697.0,3949.0,408.0,0.0,0.0,0.0,0.0
1630047189830905995,1630047189,0,30306,2707.0,3944.0,417.0,0.0,0.0,0.0,0.0
1630047189940221534,1630047189,0,30306,2714.0,3942.0,427.0,0.0,0.0,0.0,0.0
1630047190029602152,1630047190,0,30306,2715.0,3937.0,441.0,0.0,0.0,0.0,0.0
1630047190139178254,1630047190,0,30306,2718.0,3936.0,450.0,0.0,0.0,0.0,0.0
1630047190228365533,1630047190,0,30306,2719.0,3932.0,464.0,0.0,0.0,0.0,0.0
1630047190338722469,1630047190,0,30306,2715.0,3931.0,478.0,0.0,0.0,0.0,0.0
1630047190428208803,1630047190,0,30306,2709.0,3930.0,488.0,0.0,0.0,0.0,0.0
1630047190539016784,1630047190,0,30306,2704.0,3926.0,492.0,0.0,0.0,0.0,0.0
1630047190627944433,1630047190,0,30306,2705.0,3924.0,502.0,0.0,0.0,0.0,0.0
1630047190737224905,1630047190,0,30306,2715.0,3935.0,518.0,0.0,0.0,0.0,0.0
1630047190826395218,1630047190,0,30306,2722.0,3942.0,535.0,0.0,0.0,0.0,0.0
1630047190937781329,1630047190,0,30306,2724.0,3946.0,556.0,0.0,0.0,0.0,0.0
1630047191027336742,1630047191,0,30306,2722.0,3955.0,570.0,0.0,0.0,0.0,0.0
1630047191136942946,1630047191,0,30306,2715.0,3964.0,587.0,0.0,0.0,0.0,0.0
1630047191225906823,1630047191,0,30306,2709.0,3977.0,593.0,0.0,0.0,0.0,0.0
1630047191337178072,1630047191,0,30306,2704.0,3984.0,603.0,0.0,0.0,0.0,0.0
1630047191436403112,1630047191,0,30306,2695.0,3997.0,598.0,0.0,0.0,0.0,0.0
1630047191526382563,1630047191,0,30306,2685.0,4011.0,591.0,0.0,0.0,0.0,0.0
1630047191634518066,1630047191,0,30306,2679.0,4016.0,576.0,0.0,0.0,0.0,0.0
1630047191724745694,1630047191,0,30306,2686.0,4021.0,562.0,0.0,0.0,0.0,0.0
1630047191836213443,1630047191,0,30306,2687.0,4021.0,537.0,0.0,0.0,0.0,0.0
1630047191924432466,1630047191,0,30306,2685.0,4022.0,510.0,0.0,0.0,0.0,0.0
1630047192033332209,1630047192,0,30306,2682.0,4020.0,476.0,0.0,0.0,0.0,0.0
1630047192123742256,1630047192,0,30306,2676.0,4022.0,444.0,0.0,0.0,0.0,0.0
1630047192234231493,1630047192,0,30306,2665.0,4025.0,417.0,0.0,0.0,0.0,0.0
1630047192323222083,1630047192,0,30306,2652.0,4023.0,385.0,0.0,0.0,0.0,0.0
1630047192433224865,1630047192,0,30306,2637.0,4021.0,359.0,0.0,0.0,0.0,0.0
1630047192522159113,1630047192,0,30306,2623.0,4024.0,335.0,0.0,0.0,0.0,0.0
1630047192631387178,1630047192,0,30306,2616.0,4025.0,311.0,0.0,0.0,0.0,0.0
1630047192730128353,1630047192,0,30306,2636.0,4016.0,322.0,0.0,0.0,0.0,0.0
1630047192831928059,1630047192,0,30306,2648.0,4003.0,330.0,0.0,0.0,0.0,0.0
1630047192931066011,1630047192,0,30306,2661.0,3996.0,341.0,0.0,0.0,0.0,0.0
1630047193030968166,1630047193,0,30306,2673.0,3981.0,351.0,0.0,0.0,0.0,0.0
1630047193131027844,1630047193,0,30306,2681.0,3968.0,356.0,0.0,0.0,0.0,0.0
1630047193241770025,1630047193,0,30306,2684.0,3953.0,357.0,0.0,0.0,0.0,0.0
1630047193332252038,1630047193,0,30306,2688.0,3943.0,356.0,0.0,0.0,0.0,0.0
1630047193443514097,1630047193,0,30306,2684.0,3926.0,355.0,0.0,0.0,0.0,0.0
1630047193531446183,1630047193,0,30306,2685.0,3919.0,345.0,0.0,0.0,0.0,0.0
1630047193620773218,1630047193,0,30306,2685.0,3917.0,349.0,0.0,0.0,0.0,0.0
1630047193732353334,1630047193,0,30306,2716.0,3925.0,389.0,0.0,0.0,0.0,0.0
1630047193832432329,1630047193,0,30306,2737.0,3932.0,428.0,0.0,0.0,0.0,0.0
1630047193931399980,1630047193,0,30306,2757.0,3936.0,469.0,0.0,0.0,0.0,0.0
1630047194031608939,1630047194,0,30306,2769.0,3943.0,497.0,0.0,0.0,0.0,0.0
1630047194143244819,1630047194,0,30306,2776.0,3943.0,536.0,0.0,0.0,0.0,0.0
1630047194232145680,1630047194,0,30306,2778.0,3949.0,566.0,0.0,0.0,0.0,0.0
1630047194339589333,1630047194,0,30306,2781.0,3950.0,602.0,0.0,0.0,0.0,0.0
1630047194431333680,1630047194,0,30306,2786.0,3953.0,638.0,0.0,0.0,0.0,0.0
1630047194541993990,1630047194,0,30306,2790.0,3949.0,665.0,0.0,0.0,0.0,0.0
1630047194630919005,1630047194,0,30306,2797.0,3948.0,680.0,0.0,0.0,0.0,0.0
1630047194720522109,1630047194,0,30306,2801.0,3962.0,711.0,0.0,0.0,0.0,0.0
1630047194830985828,1630047194,0,30306,2804.0,3968.0,745.0,0.0,0.0,0.0,0.0
1630047194930501321,1630047194,0,30306,2806.0,3971.0,776.0,0.0,0.0,0.0,0.0
1630047195041558860,1630047195,0,30306,2806.0,3973.0,813.0,0.0,0.0,0.0,0.0
1630047195130154874,1630047195,0,30306,2808.0,3971.0,841.0,0.0,0.0,0.0,0.0
1630047195219462799,1630047195,0,30306,2810.0,3969.0,874.0,0.0,0.0,0.0,0.0
1630047195331171090,1630047195,0,30306,2807.0,3971.0,897.0,0.0,0.0,0.0,0.0
1630047195430224220,1630047195,0,30306,2808.0,3964.0,914.0,0.0,0.0,0.0,0.0
1630047195541085017,1630047195,0,30306,2805.0,3959.0,911.0,0.0,0.0,0.0,0.0
1630047195629649830,1630047195,0,30306,2806.0,3951.0,915.0,0.0,0.0,0.0,0.0
1630047195717039091,1630047195,0,30306,2793.0,3960.0,829.0,0.0,0.0,0.0,0.0
1630047195830151564,1630047195,0,30306,2778.0,3972.0,761.0,0.0,0.0,0.0,0.0
1630047195930768562,1630047195,0,30306,2770.0,3972.0,703.0,0.0,0.0,0.0,0.0
1630047196039995128,1630047196,0,30306,2761.0,3976.0,650.0,0.0,0.0,0.0,0.0
1630047196130550586,1630047196,0,30306,2753.0,3981.0,606.0,0.0,0.0,0.0,0.0
1630047196239591399,1630047196,0,30306,2752.0,3986.0,569.0,0.0,0.0,0.0,0.0
1630047196328905544,1630047196,0,30306,2745.0,3993.0,537.0,0.0,0.0,0.0,0.0
1630047196420486092,1630047196,0,30306,2744.0,4003.0,502.0,0.0,0.0,0.0,0.0
1630047196529210202,1630047196,0,30306,2737.0,4005.0,478.0,0.0,0.0,0.0,0.0
1630047196627630910,1630047196,0,30306,2733.0,4005.0,461.0,0.0,0.0,0.0,0.0
1630047196730212024,1630047196,0,30306,2737.0,3999.0,462.0,0.0,0.0,0.0,0.0
1630047196830270385,1630047196,0,30306,2739.0,3991.0,467.0,0.0,0.0,0.0,0.0
1630047196931360643,1630047196,0,30306,2742.0,3986.0,475.0,0.0,0.0,0.0,0.0
1630047197030472165,1630047197,0,30306,2741.0,3983.0,484.0,0.0,0.0,0.0,0.0
1630047197140528428,1630047197,0,30306,2740.0,3977.0,492.0,0.0,0.0,0.0,0.0
